id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_days_active,verification_count,property_type_category,bathrooms_type,amenities_count,review_mean
16077398,2016-11-22,1,4,3,0,1,1,0,2,53.37289,-6.36222,37,2,2.0,2,1.0,1.0,1064,50.0,2.0,4.0,1.0,0.0,0.0,2017-03-18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1.0,0.0,1.0,0.0,0.01,2119.0,2,3,3,965,0.03125
16109288,2018-11-17,1,4,3,0,1,1,1,1,53.34462,-6.30884,37,2,1.0,4,1.0,1.0,1271,35.0,4.0,90.0,8.0,0.0,0.0,2017-01-08,4.57,4.86,4.86,4.71,5.0,4.86,4.86,0,3.0,0.0,3.0,0.0,0.12,1394.0,2,3,4,353,0.0743014800086942
16129670,2016-09-28,4,1,3,1,1,1,1,1,53.346924,-6.265523,40,2,2.0,4,1.0,1.0,3100,85.0,3.0,90.0,158.0,64.0,7.1321923032480665,2018-06-12,4.94,4.96,4.92,4.99,4.99,4.99,4.85,0,2.0,1.0,1.0,0.0,3.05,2174.0,2,3,4,470,0.0538045147069864
16146498,2016-03-24,1,4,3,0,1,1,1,0,53.29149,-6.24337,13,0,7.0,17,4.0,4.0,1612,250.0,7.0,14.0,1.0,0.0,0.0,2017-01-02,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1.0,1.0,0.0,0.0,0.01,2362.0,2,0,17,226,0.0137273901808785
16156397,2011-05-17,1,4,3,0,0,1,1,1,53.34868,-6.25651,16,0,2.0,2,1.0,1.0,5339,99.0,3.0,1125.0,52.0,0.0,0.0,2017-01-03,4.87,4.9,4.69,4.96,4.92,5.0,4.76,0,2.0,1.0,1.0,0.0,0.75,4135.0,3,0,3,499,0.070819959619042
16157088,2016-11-28,1,4,3,0,1,1,1,1,53.38699,-6.22856,16,0,4.0,2,2.0,3.0,1055,100.0,2.0,5.0,2.0,0.0,0.0,2017-03-19,4.0,3.5672808323160057,3.5,4.5,4.5,3.674308441552984,4.0,1,1.0,1.0,0.0,0.0,0.03,2113.0,2,0,3,671,0.036976324590741
16159302,2016-11-20,0,0,0,0,1,1,1,1,53.39072,-6.1607,44,2,1.0,4,1.0,1.8325749464668093,4598,25.0,1.0,1125.0,55.0,0.0,0.0,2017-01-28,4.72,4.87,4.81,4.92,4.91,4.64,4.7,0,1.0,0.0,1.0,0.0,0.8,2121.0,2,3,4,427,0.08438052342838
16172934,2014-08-05,1,4,3,0,1,1,1,1,53.34484,-6.22678,16,0,2.0,2,1.0,1.0,4038,190.0,30.0,1125.0,111.0,0.0,0.0,2017-01-16,4.78,4.91,4.85,4.84,4.92,4.64,4.73,0,1.0,1.0,0.0,0.0,1.61,2959.0,2,0,3,436,0.0768692619169546
16185217,2016-11-30,1,4,3,0,1,1,1,1,53.35247,-6.23429,25,2,2.0,2,1.0,1.0,2315,40.0,1.0,9.0,1.0,0.0,0.0,2017-01-02,4.0,4.0,3.055738338062441,5.0,5.0,3.674308441552984,4.0,0,1.0,0.0,1.0,0.0,0.01,2111.0,2,3,3,206,0.2
16188511,2016-04-27,1,4,3,0,1,1,1,1,53.31959,-6.2656,37,2,2.0,2,1.0,1.0,1074,41.0,1.0,13.0,2.0,0.0,0.0,2016-12-24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1.0,0.0,1.0,0.0,0.03,2328.0,2,3,3,934,0.0625598086124401
16200398,2016-10-28,1,4,3,0,1,1,0,1,53.34464,-6.27698,40,2,2.0,2,1.0,1.0,1006,70.0,3.0,4.0,28.0,0.0,0.0,2017-01-05,4.64,4.86,4.71,4.93,4.93,4.93,4.7,1,1.0,0.0,1.0,0.0,0.4,2144.0,2,3,3,181,0.1107174140302251
16201617,2016-12-01,1,4,3,0,5,1,0,1,53.35882,-6.27087,56,3,1.0,4,1.0,4.0,7032,16.0,1.0,1125.0,5.0,0.0,0.0,2016-12-01,4.0,4.67,3.67,5.0,4.67,4.67,3.67,0,1.0,0.0,0.0,1.0,0.07,2110.0,1,3,4,913,0.0852472176610107
16202907,2016-08-29,1,4,3,0,1,1,1,1,53.33524,-6.29163,40,2,3.0,2,1.0,2.0,689,35.0,1.0,16.0,2.0,0.0,0.0,2017-01-02,3.5,5.0,3.055738338062441,5.0,4.0,4.0,3.289148989235997,0,1.0,0.0,1.0,0.0,0.03,2204.0,2,3,3,158,0.0509459738117331
16218195,2016-06-04,1,4,3,0,1,1,0,1,53.36101,-6.28316,44,2,1.0,4,1.0,1.0,5748,38.0,1.0,28.0,8.0,0.0,0.0,2017-08-11,4.13,4.5,3.63,4.88,4.63,4.25,4.38,0,1.0,0.0,1.0,0.0,0.13,2290.0,2,3,4,676,0.0623117818956351
16243310,2016-11-10,1,4,0,0,0,1,1,3,53.30677,-6.31735,37,2,2.0,7,1.0,1.0,2375,53.0,1.0,1125.0,79.0,0.0,0.0,2016-12-11,4.97,4.96,4.89,4.97,4.97,4.71,4.95,1,2.0,0.0,2.0,0.0,1.13,2131.0,3,3,7,129,0.076375822258012
16250821,2014-06-09,1,4,3,0,1,1,1,1,53.33923,-6.2267,16,0,2.0,2,1.0,1.0,4688,75.0,7.0,70.0,20.0,0.0,0.0,2017-03-19,4.89,4.89,4.79,4.95,5.0,4.95,4.74,0,1.0,1.0,0.0,0.0,0.3,3016.0,2,0,3,544,0.0893731553313228
16255825,2016-12-01,1,4,3,0,1,1,0,1,53.32513,-6.21923,16,0,6.0,9,3.0,3.0,1609,150.0,2.0,5.0,3.0,0.0,0.0,2016-12-27,4.33,3.67,3.67,4.67,4.67,4.0,4.0,1,2.0,1.0,1.0,0.0,0.04,2110.0,2,0,9,160,0.0662748327842667
16255930,2014-09-16,1,4,3,0,1,1,1,1,53.34949,-6.26913,40,2,2.0,4,1.0,1.0,1073,50.0,2.0,7.0,10.0,0.0,0.0,2017-01-01,4.4,5.0,4.7,4.89,4.9,4.78,4.67,1,1.0,0.0,1.0,0.0,0.14,2917.0,2,3,4,1032,0.0528114663410379
16257025,2016-08-05,1,4,3,0,1,1,1,1,53.37371,-6.26059,37,2,1.0,4,1.0,1.0,292,26.0,20.0,1125.0,33.0,0.0,0.0,2017-02-05,4.76,4.94,4.45,4.91,4.97,4.67,4.85,0,1.0,0.0,1.0,0.0,0.48,2228.0,2,3,4,483,0.091032368374969
16265916,2016-12-06,1,4,3,0,1,1,1,1,53.342,-6.24224,18,0,5.0,2,2.0,4.0,3034,173.0,2.0,1125.0,35.0,0.0,0.0,2016-12-20,4.69,4.8,4.71,4.94,4.86,4.76,4.62,0,1.0,1.0,0.0,0.0,0.5,2105.0,2,0,3,426,0.0587384910013949
16270951,2016-12-06,1,4,3,0,3,1,0,1,53.34281,-6.26875,16,0,2.0,2,1.0,1.0,2048,160.0,2.0,1125.0,94.0,0.0,0.0,2017-01-16,4.45,4.69,4.81,4.48,4.68,4.93,4.45,0,1.0,1.0,0.0,0.0,1.36,2105.0,1,0,3,215,0.0664543638849365
16272999,2016-12-01,1,4,3,0,1,1,0,1,53.32327,-6.21901,37,2,2.0,5,1.0,1.0,516,50.0,90.74962204678724,1125.0,41.0,0.0,0.0,2016-12-17,4.61,4.85,4.39,4.83,4.88,4.78,4.65,1,2.0,1.0,1.0,0.0,0.59,2110.0,2,3,5,150,0.0708754267566283
16278330,2013-03-14,1,4,3,0,1,1,1,1,53.3391,-6.27345,9,0,2.0,2,1.0,1.0,1097,115.0,3.0,1125.0,2.0,0.0,0.0,2017-01-02,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1.0,1.0,0.0,0.0,0.03,3468.0,2,0,3,209,0.0289682539682539
16293277,2016-03-13,1,4,1,0,1,1,1,1,53.34122,-6.2364,40,2,1.0,4,1.0,1.0,1706,85.0,3.0,180.0,4.0,0.0,0.0,2017-03-18,4.67,4.67,4.0,4.67,5.0,4.67,4.67,0,1.0,0.0,1.0,0.0,0.06,2373.0,2,3,4,281,0.0687426722582972
16305942,2014-05-21,1,4,3,0,0,1,0,1,53.35782,-6.25021,13,0,4.0,2,2.0,2.0,1447,150.0,2.0,1125.0,4.0,0.0,0.0,2017-01-02,5.0,4.67,4.67,5.0,5.0,4.33,4.67,0,2.0,1.0,1.0,0.0,0.06,3035.0,3,0,3,243,0.0775048835323603
16309843,2013-05-20,4,1,2,0,5,1,1,1,53.34659,-6.34897,37,2,1.0,4,1.0,1.0,4585,57.0,75.0,500.0,8.0,0.0,0.0,2016-12-23,4.86,4.71,4.71,4.71,4.86,4.86,4.71,0,8.0,2.0,6.0,0.0,0.11,3401.0,1,3,4,517,0.055212351656074
16333637,2014-12-08,1,4,3,0,1,1,1,2,53.4925569505988,-6.0846,10,0,5.0,7,3.0,3.0,5288,130.0,2.0,1125.0,35.0,0.0,0.0,2018-09-08,4.94,4.94,4.97,4.97,5.0,4.89,4.8,0,1.0,1.0,0.0,0.0,0.72,2834.0,2,0,7,482,0.0743968138912544
16355072,2014-11-12,4,1,1,1,1,1,1,1,53.34779,-6.27938,9,0,4.0,7,2.0,2.0,5981,165.0,28.0,150.0,154.0,10.0,1.0,2017-01-23,4.91,4.97,4.85,4.92,4.99,4.89,4.84,1,2.0,2.0,0.0,0.0,2.24,2860.0,2,0,7,978,0.0657849542491363
16388667,2013-02-02,1,4,3,0,0,1,0,1,53.33884,-6.27321,40,2,2.0,4,1.0,2.0,5066,54.0,7.0,90.0,7.0,0.0,0.0,2019-06-03,5.0,5.0,5.0,5.0,5.0,5.0,4.86,0,2.0,1.0,1.0,0.0,0.18,3508.0,3,3,4,458,0.1920426065162907
16403060,2015-04-15,4,3,3,0,1,1,1,1,53.35575,-6.25514,16,0,6.0,2,2.0,3.0,4440,217.0,14.0,1125.0,149.0,7.0,1.0,2017-01-16,4.5,4.66,4.61,4.73,4.73,4.68,4.44,0,33.12594223536922,25.31341984003077,0.0,0.0,2.16,2706.0,2,0,3,536,0.1052453267791757
16422467,2013-08-08,1,4,3,0,1,1,1,1,53.34117,-6.27786,40,2,2.0,4,1.0,1.0,2218,75.0,2.0,5.0,23.0,0.0,0.0,2016-12-23,4.57,4.76,4.38,4.57,4.95,4.71,4.38,1,1.0,0.0,1.0,0.0,0.33,3321.0,2,3,4,147,0.064947127767648
16424953,2014-05-07,1,4,3,0,1,1,0,1,53.35576,-6.25064,16,0,2.0,2,1.0,2.0,98,65.0,4.0,1125.0,11.0,0.0,0.0,2017-04-19,4.27,4.27,4.09,4.73,4.64,4.36,4.36,1,2.0,1.0,1.0,0.0,0.17,3049.0,2,0,3,257,0.0853137246747612
16436842,2016-05-21,1,4,3,0,1,1,1,1,53.35329,-6.25595,16,0,4.0,2,1.0,2.0,4564,99.0,1.0,1125.0,47.0,0.0,0.0,2017-01-01,4.51,4.68,4.81,4.85,4.78,4.59,4.37,1,1.0,1.0,0.0,0.0,0.68,2304.0,2,0,3,455,0.0941701285068573
16440545,2016-10-13,1,4,3,0,1,1,1,1,53.3302,-6.26585,59,3,2.0,4,1.0,1.0,656,35.0,2.0,20.0,12.0,0.0,0.0,2019-03-19,4.92,5.0,5.0,5.0,5.0,5.0,5.0,0,1.0,0.0,0.0,1.0,0.28,2159.0,2,3,4,232,0.0618479393073946
16447955,2011-06-13,1,4,3,0,1,1,1,2,53.4925569505988,-6.10826,32,2,2.0,4,1.0,1.0,5246,30.0,1.0,14.0,78.0,0.0,0.0,2017-03-06,4.69,4.78,4.78,4.7,4.87,4.92,4.7,0,1.0,0.0,1.0,0.0,1.16,4108.0,2,3,4,459,0.0952854708576311
16476531,2013-03-12,1,4,3,0,1,1,1,1,53.33773,-6.27275,37,2,1.0,4,1.0,1.0,4982,46.0,2.0,1125.0,178.0,0.0,0.0,2017-03-21,4.95,4.95,4.87,4.99,4.99,4.93,4.92,1,4.0,1.0,3.0,0.0,2.67,3470.0,2,3,4,503,0.0662521280437765
16486689,2016-04-08,1,4,3,0,1,1,1,1,53.3478,-6.28041,40,2,2.0,4,1.0,1.0,3365,40.0,1.0,1125.0,1.0,0.0,0.0,2016-12-23,2.288915265867955,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,1,1.0,0.0,1.0,0.0,0.01,2347.0,2,3,4,83,0.1
16501354,2014-10-21,4,1,3,0,0,1,1,1,53.31586,-6.27255,16,0,2.0,2,1.5239777204184215,1.0,2843,82.0,4.0,35.0,110.0,4.0,0.0,2017-01-09,4.66,4.77,4.8,4.79,4.89,4.64,4.49,0,6.0,6.0,0.0,0.0,1.59,2882.0,3,0,3,515,0.0902465403351239
16506904,2012-07-19,4,1,3,0,1,1,1,1,53.34219,-6.27689,16,0,4.0,7,2.0,2.0,5311,120.0,2.0,30.0,228.88497850198831,60.0,3.0,2017-01-30,4.64,4.72,4.7,4.83,4.9,4.88,4.7,1,2.0,2.0,0.0,0.0,3.95,3706.0,2,0,7,614,0.0786839162719399
16539288,2016-12-28,4,1,3,1,1,1,1,1,53.34781,-6.26416,16,0,2.0,2,1.0,1.8325749464668093,5601,304.0,2.0,1125.0,228.88497850198831,66.62614730882797,7.0,2017-02-26,4.76,4.91,4.88,4.84,4.88,4.92,4.73,0,2.0,2.0,0.0,0.0,4.39,2083.0,2,0,3,815,0.0920551576794864
16574449,2016-10-15,1,4,3,0,1,1,1,1,53.35729,-6.26575,16,0,4.0,2,1.0,2.0,2162,52.0,3.0,30.0,76.0,0.0,0.0,2017-02-05,4.35,4.51,4.47,4.87,4.83,4.45,4.45,1,12.0,11.0,1.0,0.0,1.11,2157.0,2,0,3,255,0.0918230337294849
16583959,2013-05-20,4,1,2,0,5,1,1,1,53.34518,-6.34756,37,2,1.0,4,1.0,1.0,138,47.0,90.0,1125.0,4.0,0.0,0.0,2017-01-13,5.0,5.0,5.0,5.0,5.0,5.0,4.67,0,8.0,2.0,6.0,0.0,0.06,3401.0,1,3,4,323,0.1163461538461538
16584113,2016-08-10,1,4,3,0,1,1,0,3,53.30367,-6.36305,37,2,2.0,2,1.0,1.0,805,36.0,1.0,7.0,2.0,0.0,0.0,2017-01-15,4.5,5.0,5.0,4.0,4.5,5.0,5.0,0,1.0,0.0,1.0,0.0,0.03,2223.0,2,3,3,211,0.0793650793650793
16584154,2013-05-20,4,1,2,0,5,1,1,1,53.34531,-6.34705,37,2,1.0,3,1.0,2.0,2884,50.0,28.0,1125.0,8.0,0.0,0.0,2017-01-19,4.75,5.0,4.63,4.88,5.0,4.75,4.63,0,8.0,2.0,6.0,0.0,0.12,3401.0,1,3,3,385,0.1841700576075576
16600911,2014-05-07,1,4,3,0,1,1,0,1,53.34872,-6.25992,40,2,2.0,4,1.0,1.0,779,55.0,2.0,1119.0,5.0,0.0,0.0,2018-08-22,4.6,4.6,4.6,5.0,4.6,4.0,4.6,0,2.0,1.0,1.0,0.0,0.1,3049.0,2,3,4,118,0.1728571428571428
16623868,2017-01-04,1,4,3,0,1,1,1,1,53.34537,-6.26256,16,0,4.0,7,2.0,2.0,1976,169.0,3.0,21.0,130.0,0.0,0.0,2017-01-24,4.88,4.96,4.88,4.95,4.98,4.98,4.8,0,1.0,1.0,0.0,0.0,1.9,2076.0,2,0,7,196,0.0954234095521064
16625894,2015-06-08,1,4,3,0,1,1,1,1,53.32513,-6.26794,13,0,4.0,2,2.0,2.0,6610,180.0,2.0,1125.0,11.0,0.0,0.0,2017-01-29,4.64,4.73,4.73,5.0,5.0,4.82,4.64,0,1.0,1.0,0.0,0.0,0.16,2652.0,2,0,3,307,0.1175285117737928
16654869,2016-06-29,4,1,3,0,1,1,1,0,53.1985022792265,-6.10722,37,2,2.0,4,1.0,1.0,2821,120.0,1.0,28.0,228.88497850198831,19.0,1.0,2017-02-05,4.82,4.89,4.94,4.88,4.88,4.73,4.83,0,6.0,1.0,5.0,0.0,3.84,2265.0,2,3,4,649,0.0967101274968404
16657391,2014-04-29,1,4,3,0,1,1,1,1,53.3455,-6.24488,40,2,2.0,4,1.0,1.0,576,53.0,2.0,5.0,13.0,0.0,0.0,2017-02-14,4.85,5.0,5.0,5.0,4.92,4.92,5.0,0,1.0,0.0,1.0,0.0,0.19,3057.0,2,3,4,71,0.053807933362503
16660908,2016-10-23,1,4,0,0,1,1,1,1,53.35016,-6.26543,40,2,2.0,3,1.0,1.0,4530,50.0,1.0,1125.0,228.88497850198831,0.0,0.0,2017-01-22,4.78,4.85,4.85,4.87,4.87,4.9,4.77,1,2.0,1.0,1.0,0.0,6.01,2149.0,2,3,3,498,0.0948629436849747
16673324,2017-01-07,4,2,1,1,1,1,1,1,53.33982,-6.2736,16,0,4.0,7,2.0,2.0,6348,190.0,3.0,60.0,152.0,45.0,2.0,2017-01-30,4.61,4.81,4.58,4.9,4.83,4.86,4.67,1,1.0,1.0,0.0,0.0,2.22,2073.0,2,0,7,334,0.0913036212293518
16697344,2015-01-29,2,0,0,0,1,1,1,0,53.2396,-6.11234,6,0,7.0,2,4.0,5.895590181708249,274,170.0,7.0,21.0,3.0,0.0,0.0,2017-07-26,4.67,5.0,4.67,5.0,5.0,5.0,4.33,0,1.0,1.0,0.0,0.0,0.05,2782.0,2,0,3,491,0.0166175979357089
16717269,2017-01-10,1,4,3,0,1,1,0,1,53.3673,-6.25987,13,0,8.0,11,4.0,5.0,2798,571.0,3.0,200.0,4.0,0.0,0.0,2017-03-19,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1.0,1.0,0.0,0.0,0.06,2070.0,2,0,11,371,0.0462433859917978
16723237,2016-09-30,1,4,3,0,1,1,1,0,53.28535,-6.15302,13,0,6.0,5,3.0,2.0,5834,209.0,3.0,7.0,4.0,0.0,0.0,2017-03-19,5.0,5.0,4.75,5.0,5.0,5.0,5.0,0,1.0,1.0,0.0,0.0,0.06,2172.0,2,0,5,157,0.0549546555594942
16738755,2014-08-06,1,4,3,0,1,1,1,1,53.32741,-6.24517,37,2,3.0,3,1.0,1.0,1359,66.0,2.0,80.0,4.0,0.0,0.0,2017-01-27,5.0,4.5,4.5,5.0,5.0,5.0,4.5,0,1.0,0.0,1.0,0.0,0.06,2958.0,2,3,3,292,0.0872023809523809
16751516,2014-05-21,1,4,3,0,0,1,0,1,53.35872,-6.25021,37,2,2.0,4,1.0,1.0,996,50.0,2.0,1125.0,19.0,0.0,0.0,2017-01-23,4.18,4.71,4.24,5.0,4.76,4.41,4.18,0,2.0,1.0,1.0,0.0,0.28,3035.0,3,3,4,190,0.071842215214136
16753787,2016-10-23,1,4,0,0,1,1,1,1,53.34977,-6.26841,16,0,6.0,2,2.0,2.0,5004,80.0,1.0,1125.0,228.88497850198831,0.0,0.0,2017-02-04,4.54,4.72,4.56,4.79,4.78,4.67,4.64,1,2.0,1.0,1.0,0.0,4.37,2149.0,2,0,3,408,0.1077140458775338
16762429,2016-05-03,2,2,2,0,1,1,1,1,53.31836,-6.27024,16,0,4.0,2,1.0,1.0,1696,145.0,14.0,1125.0,97.0,8.0,0.0,2017-03-15,4.45,4.62,4.43,4.6,4.65,4.74,4.44,0,12.0,12.0,0.0,0.0,1.45,2322.0,2,0,3,224,0.0939363372931825
16773126,2016-08-24,3,1,2,0,1,1,1,1,53.34484,-6.26999,16,0,4.0,2,1.0,1.0,2328,185.0,3.0,1125.0,65.0,0.0,0.0,2017-02-03,4.57,4.75,4.6,4.48,4.73,5.0,4.5,0,5.0,5.0,0.0,0.0,0.95,2209.0,2,0,3,218,0.0970795374461434
16773924,2016-03-11,1,4,3,0,1,1,1,1,53.34273,-6.2813,16,0,4.0,2,1.0,2.0,65,96.0,90.74962204678724,1125.0,91.0,0.0,0.0,2017-03-09,4.9,4.91,4.88,4.95,4.93,4.78,4.86,0,1.0,1.0,0.0,0.0,1.36,2375.0,2,0,3,303,0.0572392662273319
16776470,2016-06-28,1,4,3,0,1,1,1,1,53.34551,-6.26455,40,2,2.0,4,1.0,1.0,629,75.0,1.0,1125.0,60.0,0.0,0.0,2017-01-23,4.62,4.78,4.55,4.72,4.9,4.98,4.5,0,3.0,0.0,3.0,0.0,0.87,2266.0,2,3,4,316,0.13193087061492
16779325,2015-12-16,1,4,3,0,1,1,1,1,53.3419,-6.27624,40,2,2.0,4,1.0,1.0,1302,100.0,3.0,1125.0,11.0,0.0,0.0,2017-05-23,4.91,4.73,4.73,5.0,5.0,4.55,4.82,1,1.0,0.0,1.0,0.0,0.17,2461.0,2,3,4,290,0.103491807874654
16801749,2017-01-16,1,4,3,0,1,1,0,1,53.3517,-6.24651,40,2,1.0,2,1.0,1.0,2288,50.0,2.0,5.0,2.0,0.0,0.0,2017-04-05,5.0,5.0,4.5,5.0,5.0,5.0,5.0,0,1.0,0.0,1.0,0.0,0.03,2064.0,2,3,3,166,0.113095238095238
16801886,2017-01-16,1,4,3,0,1,1,0,1,53.33074,-6.22593,16,0,4.0,2,2.0,2.0,2174,114.0,2.0,1125.0,25.0,0.0,0.0,2017-02-05,4.24,4.36,4.44,4.59,4.26,4.64,3.91,1,1.0,1.0,0.0,0.0,0.37,2064.0,2,0,3,249,0.1051609743846955
16809676,2016-11-13,4,3,1,0,1,1,0,1,53.34689,-6.26204,16,0,4.0,2,1.0,2.0,4818,168.0,2.0,1125.0,228.88497850198831,55.0,2.0,2017-01-22,4.34,4.54,4.61,4.41,4.6,4.91,4.36,1,2.0,2.0,0.0,0.0,4.47,2128.0,2,0,3,482,0.1121667522185314
16809987,2013-02-12,1,4,3,0,1,1,1,1,53.31283,-6.27,9,0,4.0,2,2.0,2.0,4464,75.0,14.0,90.0,141.0,0.0,0.0,2017-04-16,4.9,4.92,4.88,4.86,4.96,4.84,4.77,0,1.0,1.0,0.0,0.0,2.14,3498.0,2,0,3,717,0.081103568101747
16810933,2014-11-03,1,4,3,0,1,1,1,1,53.34033,-6.23784,16,0,2.0,2,1.0,1.0,2092,80.0,1.0,3.0,3.0,0.0,0.0,2017-02-13,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1.0,1.0,0.0,0.0,0.04,2869.0,2,0,3,278,0.06588282247765
16823486,2017-01-17,0,0,1,0,1,1,0,1,53.36389,-6.2214,37,2,2.0,4,1.0,1.0,4388,100.0,1.0,1125.0,122.0,2.0,0.0,2017-06-04,4.89,4.97,4.93,4.91,4.93,4.88,4.85,1,1.0,0.0,1.0,0.0,1.9,2063.0,2,3,4,634,0.077336090152329
16827752,2014-06-16,1,4,3,0,0,1,1,1,53.3571,-6.24025,13,0,4.0,2,2.0,2.0,1087,100.0,3.0,1125.0,4.0,0.0,0.0,2017-04-13,4.5,4.75,4.25,5.0,5.0,4.25,4.75,0,1.0,1.0,0.0,0.0,0.06,3009.0,3,0,3,179,0.1760695187165775
16835753,2017-01-18,2,3,2,0,1,1,1,1,53.33488,-6.2545,16,0,4.0,2,1.0,2.0,1564,140.0,9.0,1125.0,121.0,11.0,0.0,2017-02-05,4.36,4.47,4.47,4.67,4.56,4.9,4.34,0,14.0,14.0,0.0,0.0,1.77,2062.0,2,0,3,262,0.1018391051153465
16840562,2015-10-19,1,4,3,0,1,1,1,3,53.34962,-6.444601763230419,37,2,2.0,2,1.0,1.0,6655,35.0,2.0,14.0,25.0,0.0,0.0,2017-01-24,4.81,4.9,4.52,4.95,4.95,4.65,4.95,0,1.0,0.0,1.0,0.0,0.36,2519.0,2,3,3,142,0.1061887369398194
16854865,2013-04-15,1,4,3,0,0,1,1,1,53.33971,-6.27557,16,0,4.0,2,1.0,2.0,2535,375.0,3.0,7.0,2.0,0.0,0.0,2017-03-19,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1.0,1.0,0.0,0.0,0.03,3436.0,3,0,3,138,0.0410961948790896
16858195,2016-10-15,1,4,3,0,1,1,1,1,53.35731,-6.26584,16,0,4.0,2,1.0,2.0,2165,55.0,3.0,30.0,67.0,0.0,0.0,2017-02-06,4.43,4.55,4.51,4.84,4.78,4.52,4.39,1,12.0,11.0,1.0,0.0,0.98,2157.0,2,0,3,238,0.1028274068894169
16887983,2014-11-21,1,4,3,0,1,1,1,1,53.32244,-6.26063,37,2,2.0,4,1.0,1.0,2814,60.0,1.0,1125.0,16.0,0.0,0.0,2017-08-13,4.88,4.75,4.75,5.0,5.0,4.8,4.87,0,1.0,0.0,1.0,0.0,0.26,2851.0,2,3,4,400,0.0707426235653192
16888535,2017-01-22,1,4,3,0,1,1,0,1,53.34822,-6.27052,16,0,3.0,2,1.0,1.0,2236,72.0,3.0,1125.0,23.0,0.0,0.0,2017-03-19,4.0,4.42,3.95,4.68,4.74,4.79,4.11,0,1.0,1.0,0.0,0.0,0.34,2058.0,2,0,3,172,0.096067731557753
16892665,2015-04-27,1,4,3,0,0,1,0,1,53.34217,-6.25761,53,3,1.0,4,1.0,1.0,3235,28.0,2.0,9.0,7.0,0.0,0.0,2017-02-26,4.57,4.86,4.57,4.71,4.71,5.0,5.0,1,1.0,0.0,0.0,1.0,0.1,2694.0,3,2,4,767,0.0498073285160041
16939447,2016-12-14,1,4,3,0,1,1,1,1,53.38018,-6.18028,13,0,6.0,5,3.0,3.0,4013,150.0,3.0,14.0,46.0,0.0,0.0,2017-04-14,4.93,4.98,4.72,4.98,4.96,4.89,4.87,0,1.0,1.0,0.0,0.0,0.7,2097.0,2,0,5,631,0.0831049287524704
16944672,2016-11-13,3,1,3,0,1,1,1,1,53.34766,-6.26197,9,0,2.0,2,1.0,1.0,5828,276.0,2.0,365.0,228.88497850198831,62.0,6.0,2017-02-26,4.71,4.86,4.83,4.83,4.9,4.91,4.63,0,2.0,2.0,0.0,0.0,3.91,2128.0,2,0,3,625,0.0862673678139882
16945019,2016-10-15,1,4,3,0,1,1,1,1,53.35675,-6.26578,16,0,4.0,2,1.0,1.0,2107,55.0,2.0,30.0,75.0,0.0,0.0,2017-02-06,4.51,4.66,4.45,4.84,4.84,4.56,4.48,1,12.0,11.0,1.0,0.0,1.1,2157.0,2,0,3,221,0.0876943724512966
16952757,2017-01-19,0,0,0,0,1,1,0,1,53.30597,-6.29917,37,2,3.0,4,1.0,2.0,800,99.0,1.0,15.0,49.0,1.0,0.0,2017-06-18,4.83,4.83,4.83,4.83,4.77,4.67,4.77,1,3.0,0.0,3.0,0.0,0.77,2061.0,2,3,4,254,0.0829776085806244
16971923,2015-01-26,4,1,3,1,1,1,1,1,53.31118,-6.28609,37,2,2.0,10,1.0,1.0,1759,80.0,1.0,1125.0,58.0,10.0,3.0,2017-03-19,4.84,4.9,4.86,4.95,4.95,4.67,4.69,1,2.0,0.0,2.0,0.0,0.87,2785.0,2,3,10,348,0.0702584557310695
16991227,2016-03-16,1,4,3,0,1,1,0,1,53.35195,-6.27409,16,0,2.0,2,1.5239777204184215,2.0,2566,69.0,2.0,10.0,5.0,0.0,0.0,2017-05-09,4.4,4.2,5.0,5.0,4.2,4.8,3.6,0,2.0,1.0,0.0,1.0,0.08,2370.0,2,0,3,257,0.0597402858579329
16996308,2017-01-26,1,4,3,0,1,1,0,1,53.31889,-6.31389,37,2,1.0,8,1.0,1.0,1092,29.0,1.0,1125.0,7.0,0.0,0.0,2017-02-11,5.0,5.0,5.0,4.86,5.0,4.57,5.0,1,1.0,0.0,1.0,0.0,0.1,2054.0,2,3,8,191,0.0996311079128416
